module	name	parameters	line	file	status
Model.PropItem.PropItemEnergy4x	PropItemEnergy4x:SetEnergy4xMultiple	multiple	83	code/Lua/decompiled/Model/PropItem/PropItemEnergy4x.lua	unluac decompile; body in complete file
Model.PropItem.PropItemEnergy4x	PropItemEnergy4x:IsOpenMultiEnergy		91	code/Lua/decompiled/Model/PropItem/PropItemEnergy4x.lua	unluac decompile; body in complete file
Model.PropItem.PropItemEnergy4x	PropItemEnergy4x:GetEnergyMultiple		98	code/Lua/decompiled/Model/PropItem/PropItemEnergy4x.lua	unluac decompile; body in complete file
Model.PropItem.PropItemExtraOrder	PropItemExtraOrder:Init		3	code/Lua/decompiled/Model/PropItem/PropItemExtraOrder.lua	unluac decompile; body in complete file
Model.PropItem.PropItemExtraOrder	PropItemExtraOrder:LoadServerConfig	tbLoginResp	9	code/Lua/decompiled/Model/PropItem/PropItemExtraOrder.lua	unluac decompile; body in complete file
Model.PropItem.PropItemExtraOrder	PropItemExtraOrder:LateInit		22	code/Lua/decompiled/Model/PropItem/PropItemExtraOrder.lua	unluac decompile; body in complete file
Model.PropItem.PropItemExtraOrder	PropItemExtraOrder:UpdatePerSecond		28	code/Lua/decompiled/Model/PropItem/PropItemExtraOrder.lua	unluac decompile; body in complete file
Model.PropItem.PropItemExtraOrder	PropItemExtraOrder:OnAcquired	timeInSeconds	38	code/Lua/decompiled/Model/PropItem/PropItemExtraOrder.lua	unluac decompile; body in complete file
Model.PropItem.PropItemExtraOrder	PropItemExtraOrder:_TryGenerateExtraOrder		58	code/Lua/decompiled/Model/PropItem/PropItemExtraOrder.lua	unluac decompile; body in complete file
Model.PropItem.PropItemExtraOrder	PropItemExtraOrder:IsOn		64	code/Lua/decompiled/Model/PropItem/PropItemExtraOrder.lua	unluac decompile; body in complete file
Model.PropItem.PropItemExtraOrder	PropItemExtraOrder:CanPopWindow		71	code/Lua/decompiled/Model/PropItem/PropItemExtraOrder.lua	unluac decompile; body in complete file
Model.PropItem.PropItemExtraOrder	PropItemExtraOrder:HasWindowPopped		75	code/Lua/decompiled/Model/PropItem/PropItemExtraOrder.lua	unluac decompile; body in complete file
Model.PropItem.PropItemExtraOrder	PropItemExtraOrder:SetWindowPopped	bool	79	code/Lua/decompiled/Model/PropItem/PropItemExtraOrder.lua	unluac decompile; body in complete file
Model.PropItem.PropItemExtraOrder	PropItemExtraOrder:GetDuration		83	code/Lua/decompiled/Model/PropItem/PropItemExtraOrder.lua	unluac decompile; body in complete file
Model.PropItem.PropItemExtraOrder	PropItemExtraOrder:GetEndTime		90	code/Lua/decompiled/Model/PropItem/PropItemExtraOrder.lua	unluac decompile; body in complete file
Model.PropItem.PropItemInstance	PropItemMoreCard:OnAcquired	time, type, itemId	3	code/Lua/decompiled/Model/PropItem/PropItemInstance.lua	unluac decompile; body in complete file
Model.PropItem.PropItemInstance	PropItemTimedBuff:OnAcquired	time, type, itemId	14	code/Lua/decompiled/Model/PropItem/PropItemInstance.lua	unluac decompile; body in complete file
Model.PropItem.PropItemInstance	PropItemBalloon.GetIcon	itemConfig	23	code/Lua/decompiled/Model/PropItem/PropItemInstance.lua	unluac decompile; body in complete file
Model.PropItem.PropItemInstance	PropItemBalloon:OnAcquired	num, strArgs, itemId, score	31	code/Lua/decompiled/Model/PropItem/PropItemInstance.lua	unluac decompile; body in complete file
Model.PropItem.PropItemManager	PropItemManager:Init		11	code/Lua/decompiled/Model/PropItem/PropItemManager.lua	unluac decompile; body in complete file
Model.PropItem.PropItemManager	PropItemManager:LoadServerConfig	tbLoginResp	21	code/Lua/decompiled/Model/PropItem/PropItemManager.lua	unluac decompile; body in complete file
Model.PropItem.PropItemManager	PropItemManager:LateInit		27	code/Lua/decompiled/Model/PropItem/PropItemManager.lua	unluac decompile; body in complete file
Model.PropItem.PropItemManager	PropItemManager:UpdatePerSecond		33	code/Lua/decompiled/Model/PropItem/PropItemManager.lua	unluac decompile; body in complete file
Model.PropItem.PropItemManager	PropItemManager:GetModel	ePropItemType	39	code/Lua/decompiled/Model/PropItem/PropItemManager.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:Init		12	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	self.m_funcAutoCheckUpload		15	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:Destroy		24	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:ApplicationDidEnterBackground		30	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:ApplicationWillEnterForeground		36	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:SyncDataWhenLoading	callbackFunc	40	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:OnSceneViewLoaded		51	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:RegisterModel	model, serverFieldName, bCanTriggerUpload	58	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:RegisterModels		65	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:UnregisterModels		80	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:ChangeSyncState	eSyncState	84	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_UnScheduleNextUpload		89	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_ScheduleNextUpload	delay	96	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_UpdateCheckUploadDelay	bUploadSuccess	103	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:OnLoginFinished	msg	123	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:CheckDataVersion	localSyncTime	170	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_GetUploadDataTableArray	checkingIfShouldUpload	178	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:ShouldUploadData	dbTable	207	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_GetDataToUpload	dbTable	215	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:CheckUpload	canBeSkipped	224	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:ShouldUpload		235	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:CanUpload		252	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:UploadData	callbackFunc, syncTime, canBeSkipped	288	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	callback	result, response, responseCtx	378	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:IsSendingUploadRequest		389	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_PackReq	syncList, tbReq, name, data	393	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_OnUploadFinished	result, response, responseCtx, callbackFunc, timeInterval	400	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:ShouldDownload		452	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:ClearDataUploadRecord		463	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_MarkUploaded	forceSynced	470	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:GetLastSyncTime		477	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:SetLastSyncTime	lastSyncTime	481	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:SetDataInconsistent	bIsInconsistent	486	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:IsDataInconsistent		496	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_SetDataCracked		500	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_ClearDataCrackedTag		504	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_IsDataCracked		508	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_CheckDataCracked		515	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:StoreDataCracked	cracked	528	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:DownloadData	callbackFunc, isLoading	532	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	callback	result, response, responseCtx	542	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:OnDownloadDataSuccess	response	581	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_OpenConflictWindow	response	593	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	selectLocalCallback		595	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	selectNewCallback		600	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_UseLocalData	response	614	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	callback	result	618	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_UseServerData	response	639	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:ClearAllData		689	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_ValidateServerData	response	727	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_UpdateBackupData	tbReq, cacheItem, energy	738	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_GetCrackInfo		751	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_ClearCrackInfo		761	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Sync.SyncModel	SyncModel:_SetCrackInfo	userId, timestamp	765	code/Lua/decompiled/Model/Sync/SyncModel.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.GetSceneView		2	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.ForceHideTutorialLayer		6	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.GetTutorialLayer		16	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.GetSceneViewAndTutorialLayer		20	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.HideTutorialLayer	gesture, arrow	25	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.FinishTutorial	gesture, arrow	29	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.HideMask		33	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.IsMaskShow		37	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.UpdateMask	center, size, callback, clipRectClickable, skipParams	44	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.WholeMask	callback, skipParams	48	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.MaskOnItemBoard	from, to, callback, clipRectClickable, skipParams	52	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.MaskOnGivenBoard	boardView, from, to, callback, clipRectClickable	56	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.SetMaskAlphaOnce	alpha	60	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.MaskDragToInventory	pos, text, callback, clipRectClickable, skipParams	64	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.Highlight	transform, dontRaycaster	84	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.Dehighlight	transform	88	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.IsHudButtonExist	hudButtonKey	92	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.HighlightHudButton	hudButtonKey, forceActive	97	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.DehighlightHudButton	hudButtonKey	105	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.HighlightOrder	order, mask	113	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.DehighlightOrder	orderCell, localPositionStays	132	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.HighlightCacheRoot		142	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.DehighlightCacheRoot		150	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.HighlightBoardInfoBar		157	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.DehighlightBoardInfoBar		165	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.DehighlightBuildRoot		172	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.HighlightBuildRoot		179	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
Model.Tutorial.TutorialHelper	TutorialHelper.HighlightDashActivityOrder	activityType	187	code/Lua/decompiled/Model/Tutorial/TutorialHelper.lua	unluac decompile; body in complete file
